 0.6500   378870 0.6600   387906      1       -1       -1       -1  0 3.59100e+11 3.33700e+11 161.657000 15.529000 79.570000  1 0.3100 142.110000 34.77213 7.67099 48.59557 -80.330 45.540 -149.940 -1.238e+11 -2.227e+11 8.874e+10 0.05780 302250 302250 679989 4915 53 302214 302284 15.5287 333650000000 352720000000 333650000000 276460000000 0 8.87488 0 0.04655 0.7633 0.5319 -4.24483 23.3871 27.458 0.54877 0.05675 -10.1948 14.857 33.0716 0.2307 397200000000 171600000000
 0.6400   369794 0.6500   378870      1       -1       -1       -1  0 3.59100e+11 3.33700e+11 162.156000 25.720000 75.010000  1 0.3100 129.420000 34.79749 7.63145 48.61436 -77.590 43.890 -147.320 -1.220e+11 -2.194e+11 8.769e+10 0.05430 302251 302251 679989 4975 52 302214 302284 25.7201 333650000000 352720000000 314590000000 181130000000 28599000000 38.5441 0 0.04618 0.88165 0.51421 -3.58727 10.2784 25.9223 0.48554 0.11928 0.2448 19.4299 -9.85125 0.2281 330300000000 247900000000
 0.6300   360683 0.6400   369794      1       -1       -1       -1  0 3.59100e+11 3.43200e+11 164.184000 19.653000 72.230000  1 0.3100 138.560000 34.82030 7.64753 48.67331 -75.150 42.650 -143.840 -1.029e+11 -2.255e+11 9.830e+10 0.05288 302252 302252 679989 5973 51 302214 302284 19.6529 343190000000 343190000000 324120000000 276460000000 0 11.2289 0 0.04446 0.77396 0.13577 -16.5779 15.1368 33.1288 0.28702 0.02405 0.58835 32.075 -0.41488 0.2069 374800000000 181100000000
 0.6200   351583 0.6300   360683      1       -1       -1       -1  0 3.59100e+11 3.43200e+11 164.677000 28.327000 74.370000  1 0.3100 130.590000 34.83450 7.61168 48.70975 -74.220 39.970 -140.140 -1.253e+11 -1.513e+11 9.938e+10 0.04395 302253 302253 679989 6000 50 302214 302284 28.3269 343190000000 343190000000 324120000000 228790000000 85797000000 25.6564 0 0.03694 0.52139 0.44037 -6.61441 4.43674 30.8826 0.38965 0.10912 -12.2878 1.05547 31.6519 0.2136 323600000000 257400000000
 0.6100   342458 0.6200   351583      1       -1       -1       -1  0 3.59100e+11 3.24100e+11 162.046000 21.932000 72.620000  1 0.3100 134.470000 34.86776 7.60421 48.75900 -75.220 38.870 -133.680 -6.106e+10 -1.259e+11 6.850e+10 0.03617 302254 302254 679989 6075 49 302214 302284 21.9319 324120000000 343190000000 295520000000 247860000000 85797000000 20.3787 0.77 0.02896 0.64059 0.36254 -1.774 4.64796 14.9189 0.61322 0.35672 -2.04897 5.38085 13.0378 0.1905 327400000000 200200000000
 0.6000   333324 0.6100   342458      1       -1       -1       -1  0 3.59100e+11 3.05100e+11 159.265000 16.110000 71.800000  1 0.3100 140.850000 34.88748 7.59111 48.81651 -73.580 38.230 -128.600 -2.866e+10 -1.080e+11 8.148e+10 0.03574 302255 302255 679989 6120 48 302214 302284 16.11 305060000000 333650000000 276460000000 238320000000 38132000000 18.9919 0 0.02863 0.71486 0.39176 -8.01504 6.90303 31.0897 0.87343 0.08278 0.6188 18.8976 22.3304 0.191 336400000000 162100000000
 0.5900   324154 0.6000   333324      1       -1       -1       -1  0 3.59100e+11 3.33700e+11 164.563000 22.676000 73.230000  1 0.3100 137.190000 34.90262 7.60003 48.86233 -66.890 36.740 -128.640 -6.935e+10 -1.687e+11 2.364e+10 0.03923 302256 302256 679989 6147 47 302214 302284 22.6764 333650000000 333650000000 314590000000 247860000000 57198000000 20.2574 0 0.03302 0.64107 0.38881 -5.23325 28.4757 23.0657 0.77636 0.34336 3.013 20.985 19.9675 0.2014 332200000000 219300000000
 0.5800   314910 0.5900   324154      1       -1       -1       -1  0 3.59100e+11 3.43200e+11 166.582000 27.731000 74.000000  1 0.3100 134.950000 34.93214 7.57830 48.90164 -63.480 36.710 -125.350 -1.047e+11 -1.649e+11 1.053e+09 0.04079 302257 302257 679989 6137 46 302214 302284 27.7308 343190000000 343190000000 324120000000 219260000000 95330000000 22.5823 1.93 0.0337 0.61494 0.48581 -1.31544 23.6434 17.6518 0.48542 0.17807 8.11076 21.1848 3.05878 0.1932 329000000000 238300000000
 0.5700   305671 0.5800   314910      1       -1       -1       -1  0 3.59100e+11 3.33700e+11 165.480000 17.295000 75.610000  1 0.3100 147.210000 34.95734 7.57083 48.95226 -61.160 34.540 -122.160 -5.297e+10 -1.537e+11 1.388e+10 0.03664 302258 302258 679989 6092 45 302214 302284 17.2948 333650000000 343190000000 324120000000 181130000000 85797000000 26.9985 0 0.02972 0.48783 0.34893 -5.98856 24.4191 7.0306 0.40316 0.25906 -2.59025 21.4634 3.14656 0.1957 339800000000 162100000000
 0.5600   296425 0.5700   305671      1       -1       -1       -1  0 3.59100e+11 4.00400e+11 176.324000 37.878000 76.700000  1 0.3100 138.940000 34.97657 7.58691 48.93491 -69.540 36.300 -120.730 5.173e+10 1.309e+11 1.732e+11 0.03260 302259 302259 679989 6118 44 302214 302284 37.8778 400390000000 400390000000 343190000000 209730000000 0 21.7459 0 0.03023 0.05403 0.0175 -4.23164 -17.2296 57.781 0.03526 0 -4.84397 -15.4018 68.1587 0.2227 356700000000 343200000000
 0.5500   287184 0.5600   296425      1       -1       -1       -1  0 3.59100e+11 3.33700e+11 166.367000 25.129000 70.840000  1 0.3100 139.000000 34.99301 7.56296 49.05851 -58.400 31.090 -119.170 -6.050e+10 -1.404e+11 1.725e+10 0.03397 302260 302260 679989 6086 43 302214 302284 25.1289 333650000000 333650000000 295520000000 190660000000 95330000000 34.963 0 0.02846 0.44904 0.30208 -10.1268 27.8907 17.0133 0.53964 0.25589 -5.5861 21.3032 8.43037 0.183 298000000000 209700000000
 0.5400   277970 0.5500   287184      1       -1       -1       -1  0 3.30500e+11 3.43200e+11 168.373000 20.700000 70.570000  1 0.3100 146.990000 35.02353 7.55291 49.08958 -56.070 32.070 -114.150 -8.690e+09 -1.497e+11 7.476e+09 0.03172 302261 302261 679989 6098 42 302214 302284 20.7 343190000000 343190000000 314590000000 200190000000 0 25.0299 0 0.02671 0.74729 0.35691 -9.66258 10.5201 36.1848 0.80695 0.34159 12.4358 30.1694 1.32082 0.1793 312100000000 190700000000
 0.5300   268729 0.5400   277970      1       -1       -1       -1  0 3.17767e+11 3.14600e+11 163.976000 23.789000 72.550000  1 0.3100 139.480000 35.03610 7.54601 49.14492 -57.400 34.100 -115.280 1.136e+11 -8.543e+10 -3.132e+10 0.03598 302262 302262 679989 6033 41 302214 302284 23.7892 314590000000 324120000000 305060000000 209730000000 47665000000 26.2652 0 0.03016 0.45314 0.15684 25.0847 28.2515 2.11522 0.11451 0.00922 31.3712 33.1073 3.09313 0.1907 285600000000 209700000000
